split,date,event_id,fight_id,label_method,label_finish_round,label_total_fight_seconds,label_time_format,scheduled_rounds,schedule_basis,over_3_5,finish_before_round_4,decision,explicit_schedule
development,2021-05-01,d57e6a8971b6d2bd,26202a4bd36d3fd2,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-05-01,d57e6a8971b6d2bd,ffd8e8575a551875,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-05-01,d57e6a8971b6d2bd,2f82e8079ba354f4,KO/TKO,1,63.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-05-01,d57e6a8971b6d2bd,394802bb096b403e,KO/TKO,2,569.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-05-08,58a36b4ccf5dc30e,37fda56a435a9b24,SUB,1,172.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-05-08,58a36b4ccf5dc30e,8a95f0e3f9111f0c,M-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-05-08,58a36b4ccf5dc30e,4ffbadfb86284af5,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-05-08,58a36b4ccf5dc30e,00fbeda449926c13,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-05-08,58a36b4ccf5dc30e,295a0bf12a7373c0,KO/TKO,2,591.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-05-08,58a36b4ccf5dc30e,3f71ac21472f994c,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-05-08,58a36b4ccf5dc30e,178c4926223dca0c,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-05-08,58a36b4ccf5dc30e,db2c805201a3116e,KO/TKO,1,280.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-05-08,58a36b4ccf5dc30e,b948102c6205af63,U-DEC,5,1500.0,,5,inferred_from_decision_duration,True,False,True,False
development,2021-05-15,744f50016c39c26c,de332779baa1b103,SUB,2,359.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-05-15,744f50016c39c26c,1f2f27b36e79da74,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-05-15,744f50016c39c26c,bfd672cac0726a9a,KO/TKO,2,591.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-05-15,744f50016c39c26c,2b894d87ad9aae05,SUB,2,592.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-05-15,744f50016c39c26c,5573d46130d6b967,KO/TKO,1,64.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-05-15,744f50016c39c26c,be2e28ba3bdeb400,S-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-05-15,744f50016c39c26c,ca22bafab913aae7,SUB,1,239.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-05-15,744f50016c39c26c,6655a8da2655f2d0,KO/TKO,3,676.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-05-15,744f50016c39c26c,8cb4e3f056a84b0d,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-05-15,744f50016c39c26c,cfbaeb80b5ff7c00,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-05-15,744f50016c39c26c,fef29aa73bd5b907,KO/TKO,2,319.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-05-22,277ffed20cf07aea,82d48296fd06c27f,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-05-22,277ffed20cf07aea,d44a814b106b94ff,SUB,1,138.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-05-22,277ffed20cf07aea,c7cf2194fe5c751f,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-05-22,277ffed20cf07aea,b381dc272b32ce03,KO/TKO,1,60.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-05-22,277ffed20cf07aea,e624d85a0d718578,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-05-22,277ffed20cf07aea,3627f5133ce55902,SUB,2,427.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-05-22,277ffed20cf07aea,7f8340dfe4220c3e,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-05-22,277ffed20cf07aea,ae0afbff5ba07a34,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-05-22,277ffed20cf07aea,138f719d370e8ba0,S-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-05-22,277ffed20cf07aea,559c0c3d752f327a,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-05-22,277ffed20cf07aea,16369fa06392f6a0,KO/TKO,2,478.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-05-22,277ffed20cf07aea,d16f7ab4e28171ea,U-DEC,5,1500.0,,5,inferred_from_decision_duration,True,False,True,False
development,2021-06-05,3b2485c8d5c8b580,58c5d506181812fa,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-06-05,3b2485c8d5c8b580,73a83b2595416f0a,S-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-06-05,3b2485c8d5c8b580,419d1e29668b57fb,KO/TKO,2,480.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-06-05,3b2485c8d5c8b580,827aacd14f80e8f3,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-06-05,3b2485c8d5c8b580,23b943e9ce495f0b,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-06-05,3b2485c8d5c8b580,0716a38768a34789,S-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-06-05,3b2485c8d5c8b580,1a50d5c7e1e5c058,KO/TKO,2,567.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-06-05,3b2485c8d5c8b580,9252ad2304fd9a26,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-06-05,3b2485c8d5c8b580,5c0e5d850d8e661f,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-06-05,3b2485c8d5c8b580,bb6438338bb8aebf,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-06-05,3b2485c8d5c8b580,f187c7ec92f43828,KO/TKO,1,246.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-06-05,3b2485c8d5c8b580,2c0cddd12deb7450,KO/TKO,1,299.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-06-12,0b64d0fed453ef7f,1b4d5dbf5f663a97,S-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-06-12,0b64d0fed453ef7f,dedb74ee9d84deab,M-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-06-12,0b64d0fed453ef7f,84cde29aebf6c00c,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-06-12,0b64d0fed453ef7f,d4ad90ac58429b64,KO/TKO,1,7.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-06-12,0b64d0fed453ef7f,34d38d77c1d3f00e,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-06-12,0b64d0fed453ef7f,d66164d2c770da68,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-06-12,0b64d0fed453ef7f,34cb6e9952cd30a4,S-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-06-12,0b64d0fed453ef7f,9127a6430e46292c,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-06-12,0b64d0fed453ef7f,7d2051c6bae907cb,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-06-12,0b64d0fed453ef7f,4560734220b96851,KO/TKO,1,119.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-06-12,0b64d0fed453ef7f,43dfb2c1e5fecac9,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-06-12,0b64d0fed453ef7f,b070b8c2c489d838,U-DEC,5,1500.0,,5,inferred_from_decision_duration,True,False,True,False
development,2021-06-12,0b64d0fed453ef7f,0f51869f98afa6c0,SUB,3,746.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-06-12,0b64d0fed453ef7f,6cd44e1b2d093ea4,U-DEC,5,1500.0,,5,inferred_from_decision_duration,True,False,True,False
development,2021-06-19,9ddfb3369a3b0394,d684d8b02ab53031,SUB,3,774.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-06-19,9ddfb3369a3b0394,1e9f081a84e7ec18,KO/TKO,1,37.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-06-19,9ddfb3369a3b0394,e8fd128286788a6d,S-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-06-19,9ddfb3369a3b0394,87c8e086c29ae543,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-06-19,9ddfb3369a3b0394,53ed3f8f653b37b2,KO/TKO,2,600.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-06-19,9ddfb3369a3b0394,744627aec853874e,S-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-06-19,9ddfb3369a3b0394,2bdf774dc8b17504,KO/TKO,2,482.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-06-19,9ddfb3369a3b0394,bb1ac382e0277b3f,KO/TKO,1,285.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-06-19,9ddfb3369a3b0394,d3c0dfa57950aefd,KO/TKO,1,97.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-06-19,9ddfb3369a3b0394,a83ebbf013905949,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-06-19,9ddfb3369a3b0394,6fd9a013cea5a403,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-06-19,9ddfb3369a3b0394,50cae63d530ede7c,U-DEC,5,1500.0,,5,inferred_from_decision_duration,True,False,True,False
development,2021-06-26,a1d6b308781aa2f5,23c7c6ceee34585f,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-06-26,a1d6b308781aa2f5,5357dab4d331eb18,S-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-06-26,a1d6b308781aa2f5,0eac7075bf3d7ab7,SUB,3,859.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-06-26,a1d6b308781aa2f5,d988760df61f027c,KO/TKO,2,356.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-06-26,a1d6b308781aa2f5,81de3929330076d2,KO/TKO,2,330.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-06-26,a1d6b308781aa2f5,086c2a0cae0835c4,SUB,2,430.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-06-26,a1d6b308781aa2f5,85099c6378ff87c5,KO/TKO,3,620.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-06-26,a1d6b308781aa2f5,4341ebb5a56e6943,SUB,2,574.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-06-26,a1d6b308781aa2f5,c9283da5f4d7aaf4,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-06-26,a1d6b308781aa2f5,ce0fda34122f3d48,M-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-06-26,a1d6b308781aa2f5,d40eae4425092219,KO/TKO,2,451.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-06-26,a1d6b308781aa2f5,78afed76d0e9a639,U-DEC,5,1500.0,,5,inferred_from_decision_duration,True,False,True,False
development,2021-07-10,8a0be41c0380188d,ac0a1d87e9ff4085,SUB,1,122.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-07-10,8a0be41c0380188d,1aba46988c9b58f9,S-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-07-10,8a0be41c0380188d,5d5bf07dbfada0e3,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-07-10,8a0be41c0380188d,858feabaf429a963,KO/TKO,2,401.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-07-10,8a0be41c0380188d,07468b6347ac5e3d,KO/TKO,1,287.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-07-10,8a0be41c0380188d,96bbb6c573dac27a,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-07-10,8a0be41c0380188d,7070abfa26c079b8,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-07-10,8a0be41c0380188d,dbcc5b5d568efa8b,KO/TKO,3,873.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-07-10,8a0be41c0380188d,3740c8033e31c90d,KO/TKO,1,275.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-07-10,8a0be41c0380188d,53b480b44b0b51f1,KO/TKO,1,67.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-07-10,8a0be41c0380188d,8245791a3d3403c6,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-07-10,8a0be41c0380188d,7d0ce28ce8a77eb1,KO/TKO,1,300.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-07-17,40389d39a92f5bfa,49876b12d440af40,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-07-17,40389d39a92f5bfa,93d5452726f5f364,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-07-17,40389d39a92f5bfa,c5e71fbf22f669f7,KO/TKO,1,35.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-07-17,40389d39a92f5bfa,8151659b2bc16f0e,KO/TKO,1,227.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-07-17,40389d39a92f5bfa,940701effe1d2b6c,KO/TKO,3,820.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-07-17,40389d39a92f5bfa,813444e109995c97,SUB,3,714.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-07-17,40389d39a92f5bfa,72105dd82d964e7a,SUB,1,65.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-07-17,40389d39a92f5bfa,f0b83b05f3dd9580,KO/TKO,3,713.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-07-17,40389d39a92f5bfa,7d4c160dab6eae73,SUB,4,1058.0,,5,inferred_five_round_late_finish,True,False,False,False
development,2021-07-24,e57f0b06ea39e360,40ce202eaa78860c,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-07-24,e57f0b06ea39e360,c13474b85d3ced32,KO/TKO,1,229.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-07-24,e57f0b06ea39e360,cade0268dec56f3d,KO/TKO,2,525.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-07-24,e57f0b06ea39e360,1be65a0d2c1383f6,SUB,1,177.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-07-24,e57f0b06ea39e360,dff1dbb8fe1f31cb,KO/TKO,2,489.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-07-24,e57f0b06ea39e360,4911094a4ee26868,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-07-24,e57f0b06ea39e360,43c391b251337c9b,KO/TKO,2,431.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-07-24,e57f0b06ea39e360,7c3ad06a520b8716,S-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-07-24,e57f0b06ea39e360,1bde9cb65d31cc76,KO/TKO,2,528.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-07-24,e57f0b06ea39e360,4bb77b1d8efc53a9,M-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-07-24,e57f0b06ea39e360,214b268e4a92f950,S-DEC,5,1500.0,,5,inferred_from_decision_duration,True,False,True,False
development,2021-07-31,320edfb0332b7073,fb9095887dca34c7,KO/TKO,2,561.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-07-31,320edfb0332b7073,1978b44503c3d9ff,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-07-31,320edfb0332b7073,96c51bc6316a4b47,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-07-31,320edfb0332b7073,12ceec9431fb0827,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-07-31,320edfb0332b7073,9eef9b7967991296,M-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-07-31,320edfb0332b7073,6671b567c4eb9982,KO/TKO,2,410.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-07-31,320edfb0332b7073,e3ecb94228c2739f,KO/TKO,1,68.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-07-31,320edfb0332b7073,b4622ca7cf0e8506,KO/TKO,1,60.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-07-31,320edfb0332b7073,8522bc62e8d942ab,U-DEC,5,1500.0,,5,inferred_from_decision_duration,True,False,True,False
development,2021-08-07,972197a8c61ac413,af9927b5589e708b,SUB,2,455.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-08-07,972197a8c61ac413,cce232c1b1b2e4a0,KO/TKO,2,600.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-08-07,972197a8c61ac413,9a678f346946b6a4,KO/TKO,3,676.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-08-07,972197a8c61ac413,85c5dd604d5b3634,KO/TKO,1,284.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-08-07,972197a8c61ac413,f2336b7545f5f442,SUB,1,272.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-08-07,972197a8c61ac413,dcd0793ff1a43b68,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-08-07,972197a8c61ac413,3d75081ce43774ca,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-08-07,972197a8c61ac413,76ece0ee2ef5d240,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-08-07,972197a8c61ac413,962aab0abdd34173,S-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-08-07,972197a8c61ac413,903d2c361d005b70,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-08-07,972197a8c61ac413,efe985e626a0d8c0,SUB,1,205.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-08-07,972197a8c61ac413,980927e7dcc131c0,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-08-07,972197a8c61ac413,bf732e22055e8634,KO/TKO,3,851.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-08-21,2f13e4020cea5b38,47a157222b2c9092,SUB,1,153.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-08-21,2f13e4020cea5b38,8badcb2134c1cdaf,KO/TKO,3,895.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-08-21,2f13e4020cea5b38,5e2ce5aa3a92c2df,KO/TKO,1,238.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-08-21,2f13e4020cea5b38,92d39a17e34cf581,KO/TKO,1,294.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-08-21,2f13e4020cea5b38,bfacb44c24bfe0e9,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-08-21,2f13e4020cea5b38,12d2b282561b5e5f,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-08-21,2f13e4020cea5b38,0b47788da6de735e,SUB,2,406.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-08-21,2f13e4020cea5b38,755d84d5f4aa4dbf,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-08-21,2f13e4020cea5b38,e1897ff433134cb8,SUB,3,879.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-08-21,2f13e4020cea5b38,47230f9b5d7ae037,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-08-21,2f13e4020cea5b38,3a9e0fed344fd07d,S-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-08-21,2f13e4020cea5b38,f536ba47f006474a,U-DEC,5,1500.0,,5,inferred_from_decision_duration,True,False,True,False
development,2021-08-28,0db9d2486d564a3c,be4890f4aaadec28,S-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-08-28,0db9d2486d564a3c,ef4484943b1c68a9,SUB,1,113.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-08-28,0db9d2486d564a3c,2cb9ba68fc855f33,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-08-28,0db9d2486d564a3c,0f3a91caeaa55094,KO/TKO,1,184.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-08-28,0db9d2486d564a3c,58d5e4afc2dd35d1,S-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-08-28,0db9d2486d564a3c,e24c8aab497b4fe1,KO/TKO,1,17.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-08-28,0db9d2486d564a3c,1de342e9309c5f0f,SUB,2,409.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-08-28,0db9d2486d564a3c,ad3aa9520131ff2e,KO/TKO,3,792.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-08-28,0db9d2486d564a3c,089a17e450cc98aa,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-08-28,0db9d2486d564a3c,ed64e42263bf50bf,S-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-08-28,0db9d2486d564a3c,5086f9fb4fdc2f60,SUB,2,435.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-08-28,0db9d2486d564a3c,5cd1869013741767,KO/TKO,3,704.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-09-04,b9532d815060de7f,a7c38d4d66abf923,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-09-04,b9532d815060de7f,3f76035e52e8819b,SUB,3,776.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-09-04,b9532d815060de7f,4fc128b1bdf088b1,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-09-04,b9532d815060de7f,06c0c7dda5a5909d,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-09-04,b9532d815060de7f,8fc238e84c4624a7,KO/TKO,1,265.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-09-04,b9532d815060de7f,ad81be01a461c936,KO/TKO,2,450.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-09-04,b9532d815060de7f,f09912e9d8eaa968,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-09-04,b9532d815060de7f,b977ffcc6428046f,KO/TKO,1,150.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-09-04,b9532d815060de7f,14f2bb86fd888e91,SUB,3,733.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-09-18,4c27ca8c8481f79a,eb10feae98ea7d36,SUB,1,257.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-09-18,4c27ca8c8481f79a,06b3226c34c17001,KO/TKO,1,158.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-09-18,4c27ca8c8481f79a,0ce63c2148e70b4c,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-09-18,4c27ca8c8481f79a,dc870fab1e0f15e1,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-09-18,4c27ca8c8481f79a,85e5498808346d6b,KO/TKO,3,875.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-09-18,4c27ca8c8481f79a,2d42742aade53799,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-09-18,4c27ca8c8481f79a,d06495deb1ff1750,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-09-18,4c27ca8c8481f79a,401f5f4714132d50,KO/TKO,3,746.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-09-18,4c27ca8c8481f79a,576b795e33ddd62d,KO/TKO,2,430.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-09-18,4c27ca8c8481f79a,13a8ddb1c3f55ed4,KO/TKO,1,129.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-09-18,4c27ca8c8481f79a,ceaf7ed5ade30d9f,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-09-18,4c27ca8c8481f79a,4b5f9b7c31d1205d,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-09-18,4c27ca8c8481f79a,d1621b3da377f34b,SUB,1,227.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-09-25,0eec866a077889f0,7484298ad57099be,SUB,2,511.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-09-25,0eec866a077889f0,73f6b72b4889088f,KO/TKO,1,15.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-09-25,0eec866a077889f0,d8189169b2c8a2aa,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-09-25,0eec866a077889f0,7abc4520f63f2c06,SUB,1,241.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-09-25,0eec866a077889f0,e7bb37681652c2c2,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-09-25,0eec866a077889f0,f085f32bbb3220e1,KO/TKO,2,383.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-09-25,0eec866a077889f0,b3c23fb2d71bba51,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-09-25,0eec866a077889f0,bc276e0f07e30a54,KO/TKO,2,565.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-09-25,0eec866a077889f0,f4a2806f77ac1cdc,KO/TKO,1,294.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-09-25,0eec866a077889f0,f4df74046a1c4364,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
development,2021-09-25,0eec866a077889f0,92e006a93f983fb5,KO/TKO,3,644.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-09-25,0eec866a077889f0,7233b2a56438d77a,KO/TKO,4,1140.0,,5,inferred_five_round_late_finish,True,False,False,False
development,2021-09-25,0eec866a077889f0,18f1b88d8977c216,U-DEC,5,1500.0,,5,inferred_from_decision_duration,True,False,True,False
development,2021-10-02,e15d0a2519d6a0b5,e7423a91a253b416,SUB,2,553.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-10-02,e15d0a2519d6a0b5,c1e5859053263811,KO/TKO,2,442.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-10-02,e15d0a2519d6a0b5,5f444eac11e55161,KO/TKO,1,124.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-10-02,e15d0a2519d6a0b5,dfa2f5c821a52c63,KO/TKO,2,471.0,,3,assumed_three_round_early_finish,False,True,False,False
development,2021-10-02,e15d0a2519d6a0b5,16d31775a8dcb31d,U-DEC,3,900.0,,3,inferred_from_decision_duration,False,True,True,False
